Time, x, y, z, temperature, idS, genusS, nameS, genomeS, action, idO, genusO, nameO, genomeO
1501, -56, 0, -56, 25.0, 0-522, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1502, 23, 0, 81, 25.0, 0-534, g_grass, Grass, 0-067-358-000, DIED, 2-526, g_sheep, Sheep, 0-067-354-119, PREY
1502, 23, 0, 81, 25.0, 2-526, g_sheep, Sheep, 0-067-354-119, EAT, 0-534, g_grass, Grass, 0-067-358-000, heMenjatPes=19.8 pes=58.6
1503, 40, 0, 63, 25.0, 0-519, g_grass, Grass, 0-067-358-000, DIED, 2-554, g_sheep, Sheep, 0-067-354-119, PREY
1503, 40, 0, 62, 25.0, 2-554, g_sheep, Sheep, 0-067-354-119, EAT, 0-519, g_grass, Grass, 0-067-358-000, heMenjatPes=3.4 pes=37.9
1503, -88, 0, -63, 25.0, 1-566, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-537, 3
1503, -74, 0, -69, 25.0, 1-537, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1503, -40, 0, 71, 25.0, 1-254, g_bush, Bush, 0-067-108-099, DIED, 2-545, g_sheep, Sheep, 0-067-354-119, PREY
1503, -41, 0, 71, 25.0, 2-545, g_sheep, Sheep, 0-067-354-119, EAT, 1-254, g_bush, Bush, 0-067-108-099, heMenjatPes=10.0 pes=64.5
1503, 11, 0, 70, 25.0, 1-563, g_bush, Bush, 0-067-108-099, DIED, 2-515, g_sheep, Sheep, 0-067-354-119, PREY
1503, 12, 0, 69, 25.0, 2-515, g_sheep, Sheep, 0-067-354-119, EAT, 1-563, g_bush, Bush, 0-067-108-099, heMenjatPes=44.1 pes=79.4
1503, 25, 0, 79, 25.0, 0-473, g_grass, Grass, 0-067-358-000, DIED, 2-495, g_sheep, Sheep, 0-067-354-119, PREY
1503, 25, 0, 80, 25.0, 2-495, g_sheep, Sheep, 0-067-354-119, EAT, 0-473, g_grass, Grass, 0-067-358-000, heMenjatPes=70.6 pes=76.6
1503, 54, 0, 72, 25.0, 1-357, g_bush, Bush, 0-067-108-099, DIED, 2-542, g_sheep, Sheep, 0-067-354-119, PREY
1503, 54, 0, 73, 25.0, 2-542, g_sheep, Sheep, 0-067-354-119, EAT, 1-357, g_bush, Bush, 0-067-108-099, heMenjatPes=10.5 pes=77.8
1504, 44, 0, 35, 25.0, 1-302, g_bush, Bush, 0-067-108-099, DIED, 2-500, g_sheep, Sheep, 0-067-354-019, PREY
1504, 45, 0, 36, 25.0, 2-500, g_sheep, Sheep, 0-067-354-019, EAT, 1-302, g_bush, Bush, 0-067-108-099, heMenjatPes=51.4 pes=69.8
1505, -50, 0, -55, 25.0, 0-567, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-505, 5
1505, -52, 0, -53, 25.0, 0-568, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-505, 5
1505, -54, 0, -53, 25.0, 0-505, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=4
1508, 22, 0, 79, 25.0, 0-512, g_grass, Grass, 0-067-358-000, DIED, 2-526, g_sheep, Sheep, 0-067-354-119, PREY
1508, 22, 0, 79, 25.0, 2-526, g_sheep, Sheep, 0-067-354-119, EAT, 0-512, g_grass, Grass, 0-067-358-000, heMenjatPes=23.2 pes=69.5
1508, 105, 0, -90, 25.0, 1-569, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-273, 5
1508, 103, 0, -64, 25.0, 1-273, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1510, -56, 0, -79, 25.0, 0-468, g_grass, Grass, 0-057-357-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=2
1510, -66, 0, -62, 25.0, 0-570, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-543, 6
1510, -66, 0, -60, 25.0, 0-571, g_grass, Grass, 0-067-357-000, BORN, , , , , 0-543, 6
1510, -68, 0, -60, 25.0, 0-543, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
1513, -58, 0, -65, 25.0, 0-572, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-520, 6
1513, -55, 0, -64, 25.0, 0-573, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-520, 6
1513, -58, 0, -63, 25.0, 0-520, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
1515, 17, 0, 71, 25.0, 2-574, g_sheep, Sheep, 0-067-354-119, BORN, , , , , 2-515, 8
1515, 23, 0, 67, 25.0, 2-515, g_sheep, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
1515, 52, 0, 72, 25.0, 2-536, g_sheep, Sheep, 0-067-354-019, DIED, , , , , STARVE
1518, -88, 0, 23, 25.0, 1-575, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-533, 3
1518, -88, 0, 14, 25.0, 1-533, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1518, -56, 0, -79, 25.0, 0-468, g_grass, Grass, 0-057-357-000, DIED, , , , , OLD
1519, 26, 0, 82, 25.0, 0-511, g_grass, Grass, 0-067-358-000, DIED, 2-495, g_sheep, Sheep, 0-067-354-119, PREY
1519, 26, 0, 82, 25.0, 2-495, g_sheep, Sheep, 0-067-354-119, EAT, 0-511, g_grass, Grass, 0-067-358-000, heMenjatPes=75.0 pes=85.9
1521, 87, 0, 79, 25.0, 2-556, g_sheep, Sheep, 0-067-354-019, DIED, , , , , STARVE
1523, 22, 0, 82, 25.0, 0-535, g_grass, Grass, 0-067-358-000, DIED, 2-526, g_sheep, Sheep, 0-067-354-119, PREY
1523, 22, 0, 82, 25.0, 2-526, g_sheep, Sheep, 0-067-354-119, EAT, 0-535, g_grass, Grass, 0-067-358-000, heMenjatPes=26.6 pes=69.5
1524, -57, 0, -50, 25.0, 0-576, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-540, 7
1524, -55, 0, -51, 25.0, 0-577, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-540, 7
1524, -58, 0, -48, 25.0, 0-540, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
1524, -36, 0, 59, 25.0, 1-242, g_bush, Bush, 0-067-108-099, DIED, 2-545, g_sheep, Sheep, 0-067-354-119, PREY
1524, -35, 0, 59, 25.0, 2-545, g_sheep, Sheep, 0-067-354-119, EAT, 1-242, g_bush, Bush, 0-067-108-099, heMenjatPes=13.3 pes=59.2
1525, -58, 0, -80, 25.0, 0-532, g_grass, Grass, 0-057-357-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1525, -65, 0, -76, 25.0, 0-578, g_grass, Grass, 0-057-357-000, BORN, , , , , 0-547, 8
1525, -61, 0, -75, 25.0, 0-579, g_grass, Grass, 0-057-357-000, BORN, , , , , 0-547, 8
1525, -63, 0, -77, 25.0, 0-547, g_grass, Grass, 0-057-357-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
1527, 30, 0, 77, 25.0, 0-580, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-493, 4
1527, 25, 0, 80, 25.0, 0-581, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-493, 4
1527, 26, 0, 75, 25.0, 0-493, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
1527, 20, 0, 77, 25.0, 0-558, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1529, -60, 0, -80, 25.0, 0-517, g_grass, Grass, 0-057-357-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1530, -63, 0, 73, 25.0, 1-582, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-361, 2
1530, -88, 0, 70, 25.0, 1-361, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1530, -48, 0, -9, 25.0, 1-583, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-308, 2
1530, -48, 0, 7, 25.0, 1-308, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1530, -69, 0, 29, 25.0, 1-370, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1533, 16, 0, 83, 25.0, 2-584, g_sheep, Sheep, 0-067-354-019, BORN, , , , , 2-526, 5
1533, 21, 0, 85, 25.0, 2-526, g_sheep, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1533, 54, 0, 72, 25.0, 2-552, g_sheep, Sheep, 0-067-354-019, DIED, , , , , STARVE
1533, 45, 0, 46, 25.0, 2-554, g_sheep, Sheep, 0-067-354-119, DIED, , , , , STARVE
1533, -53, 0, -55, 25.0, 0-491, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1534, 39, 0, 38, 25.0, 2-500, g_sheep, Sheep, 0-067-354-019, DIED, , , , , STARVE
1534, 42, 0, 22, 25.0, 2-527, g_sheep, Sheep, 0-067-354-019, DIED, , , , , STARVE
1536, -57, 0, -57, 25.0, 0-525, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1536, -78, 0, 71, 25.0, 1-585, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-360, 2
1536, -89, 0, 64, 25.0, 1-360, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1537, -36, 0, 34, 25.0, 2-490, g_sheep, Sheep, 0-067-354-119, DIED, , , , , OLD
1538, 31, 0, 77, 25.0, 2-542, g_sheep, Sheep, 0-067-354-119, DIED, , , , , STARVE
1538, -56, 0, -61, 25.0, 0-521, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1539, 63, 0, 118, 25.0, 1-586, g_bush, Bush, 0-067-108-099, SPAWN_NOT_BORN, , , , 
1539, 56, 0, 99, 25.0, 1-561, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1539, -58, 0, 63, 25.0, 1-201, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=2
1540, 20, 0, 78, 25.0, 0-557, g_grass, Grass, 0-067-358-000, DIED, 2-495, g_sheep, Sheep, 0-067-354-119, PREY
1540, 20, 0, 78, 25.0, 2-495, g_sheep, Sheep, 0-067-354-119, EAT, 0-557, g_grass, Grass, 0-067-358-000, heMenjatPes=78.9 pes=80.4
1540, 25, 0, 80, 25.0, 0-581, g_grass, Grass, 0-067-358-000, DIED, 2-526, g_sheep, Sheep, 0-067-354-119, PREY
1540, 25, 0, 80, 25.0, 2-526, g_sheep, Sheep, 0-067-354-119, EAT, 0-581, g_grass, Grass, 0-067-358-000, heMenjatPes=29.4 pes=68.7
1542, -43, 0, -83, 25.0, 0-587, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-564, 5
1542, -50, 0, -83, 25.0, 0-588, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-564, 5
1542, -46, 0, -85, 25.0, 0-564, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
1543, -29, 0, -46, 25.0, 1-589, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-344, 2
1543, -42, 0, -69, 25.0, 1-344, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1546, 20, 0, 69, 25.0, 2-574, g_sheep, Sheep, 0-067-354-119, DIED, , , , , STARVE
1546, -53, 0, -59, 25.0, 0-472, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=2
1546, -56, 0, -77, 25.0, 0-487, g_grass, Grass, 0-057-357-000, DIED, , , , , OLD
1546, 73, 0, -31, 25.0, 1-590, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-258, 4
1546, 91, 0, -47, 25.0, 1-258, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
1547, -53, 0, -59, 25.0, 0-472, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
1549, -65, 0, -57, 25.0, 1-591, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-553, 3
1549, -63, 0, -71, 25.0, 1-553, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1550, -60, 0, 75, 25.0, 2-551, g_sheep, Sheep, 0-067-354-119, DIED, , , , , STARVE
1550, -60, 0, -61, 25.0, 0-476, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
1551, 26, 0, 75, 25.0, 0-493, g_grass, Grass, 0-067-358-000, DIED, 2-515, g_sheep, Sheep, 0-067-354-119, PREY
1551, 27, 0, 75, 25.0, 2-515, g_sheep, Sheep, 0-067-354-119, EAT, 0-493, g_grass, Grass, 0-067-358-000, heMenjatPes=50.0 pes=67.6
1551, -20, 0, 55, 25.0, 1-548, g_bush, Bush, 0-067-108-099, DIED, 2-545, g_sheep, Sheep, 0-067-354-119, PREY
1551, -21, 0, 54, 25.0, 2-545, g_sheep, Sheep, 0-067-354-119, EAT, 1-548, g_bush, Bush, 0-067-108-099, heMenjatPes=19.9 pes=67.2
1551, -76, 0, 54, 25.0, 1-353, g_bush, Bush, 0-067-108-099, DIED, 2-562, g_sheep, Sheep, 0-067-354-019, PREY
1551, -75, 0, 53, 25.0, 2-562, g_sheep, Sheep, 0-067-354-019, EAT, 1-353, g_bush, Bush, 0-067-108-099, heMenjatPes=10.8 pes=72.6
1551, 20, 0, 77, 25.0, 0-558, g_grass, Grass, 0-067-358-000, DIED, 2-495, g_sheep, Sheep, 0-067-354-119, PREY
1551, 21, 0, 77, 25.0, 2-495, g_sheep, Sheep, 0-067-354-119, EAT, 0-558, g_grass, Grass, 0-067-358-000, heMenjatPes=83.3 pes=89.1
1551, -40, 0, -76, 25.0, 0-592, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-464, 3
1551, -41, 0, -81, 25.0, 0-593, g_grass, Grass, 0-057-357-000, BORN, , , , , 0-464, 3
1551, -43, 0, -79, 25.0, 0-464, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=4
1551, -50, 0, -55, 25.0, 0-567, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1554, -65, 0, -59, 25.0, 0-594, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-524, 5
1554, -62, 0, -61, 25.0, 0-595, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-524, 5
1554, -64, 0, -60, 25.0, 0-524, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=4
1554, -68, 0, -64, 25.0, 0-596, g_grass, Grass, 0-067-357-000, BORN, , , , , 0-571, 7
1554, -66, 0, -60, 25.0, 0-571, g_grass, Grass, 0-067-357-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
1555, 22, 0, 77, 25.0, 2-495, g_sheep, Sheep, 0-067-354-119, DIED, , , , , OLD
1555, -58, 0, -82, 25.0, 0-486, g_grass, Grass, 0-057-357-000, DIED, , , , , OLD
1557, -55, 0, -81, 25.0, 0-467, g_grass, Grass, 0-057-357-000, DIED, , , , , OLD
1559, 30, 0, 77, 25.0, 0-580, g_grass, Grass, 0-067-358-000, DIED, 2-584, g_sheep, Sheep, 0-067-354-019, PREY
1559, 31, 0, 77, 25.0, 2-584, g_sheep, Sheep, 0-067-354-019, EAT, 0-580, g_grass, Grass, 0-067-358-000, heMenjatPes=3.5 pes=39.0
1560, 24, 0, 81, 25.0, 2-597, g_sheep, Sheep, 0-067-354-019, BORN, , , , , 2-515, 8
1560, 23, 0, 75, 25.0, 2-515, g_sheep, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=3
1567, -59, 0, -83, 25.0, 0-598, g_grass, Grass, 0-057-357-000, BORN, , , , , 0-531, 6
1567, -61, 0, -77, 25.0, 0-599, g_grass, Grass, 0-057-357-000, BORN, , , , , 0-531, 6
1567, -59, 0, -78, 25.0, 0-531, g_grass, Grass, 0-057-357-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
1568, -69, 0, -52, 25.0, 0-600, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-559, 7
1568, -67, 0, -53, 25.0, 0-559, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
1568, -43, 0, -79, 25.0, 0-464, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
1568, -59, 0, -47, 25.0, 0-601, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-576, 8
1568, -57, 0, -50, 25.0, 0-576, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
1572, -66, 0, -62, 25.0, 0-570, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1572, -54, 0, 38, 25.0, 1-602, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-282, 2
1572, -48, 0, 20, 25.0, 1-282, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1572, -89, 0, 64, 25.0, 1-360, g_bush, Bush, 0-067-108-099, DIED, 2-562, g_sheep, Sheep, 0-067-354-019, PREY
1572, -89, 0, 64, 25.0, 2-562, g_sheep, Sheep, 0-067-354-019, EAT, 1-360, g_bush, Bush, 0-067-108-099, heMenjatPes=18.0 pes=72.6
1573, -26, 0, 99, 25.0, 1-603, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-268, 5
1573, -28, 0, 98, 25.0, 1-268, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1575, -55, 0, -64, 25.0, 0-573, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1579, -61, 0, -83, 25.0, 0-496, g_grass, Grass, 0-057-357-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1579, -67, 0, 73, 25.0, 1-604, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-265, 3
1579, -52, 0, 89, 25.0, 1-265, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1581, 17, 0, 80, 25.0, 2-515, g_sheep, Sheep, 0-067-354-119, DIED, , , , , STARVE
1583, 31, 0, 66, 25.0, 2-526, g_sheep, Sheep, 0-067-354-119, DIED, , , , , STARVE
1583, -52, 0, -56, 25.0, 0-492, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
1584, -67, 0, 73, 25.0, 1-604, g_bush, Bush, 0-067-108-099, DIED, 2-545, g_sheep, Sheep, 0-067-354-119, PREY
1584, -66, 0, 74, 25.0, 2-545, g_sheep, Sheep, 0-067-354-119, EAT, 1-604, g_bush, Bush, 0-067-108-099, heMenjatPes=29.9 pes=67.8
1584, -52, 0, -75, 25.0, 0-502, g_grass, Grass, 0-057-357-000, DIED, , , , , OLD
1585, -65, 0, -57, 25.0, 0-544, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=2
1585, -38, 0, 81, 25.0, 1-362, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1586, -59, 0, -54, 25.0, 0-605, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-560, 7
1586, -63, 0, -51, 25.0, 0-606, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-560, 7
1586, -61, 0, -54, 25.0, 0-560, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
1587, -68, 0, -83, 25.0, 1-607, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-566, 4
1587, -88, 0, -63, 25.0, 1-566, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1587, -55, 0, -56, 25.0, 0-475, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=2
1588, -77, 0, 31, 25.0, 1-371, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
1588, -71, 0, 90, 25.0, 1-608, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-354, 2
1588, -75, 0, 78, 25.0, 1-354, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
1589, 50, 0, 79, 25.0, 2-584, g_sheep, Sheep, 0-067-354-019, DIED, , , , , STARVE
1590, -65, 0, -59, 25.0, 0-594, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1591, 43, 0, 52, 25.0, 2-597, g_sheep, Sheep, 0-067-354-019, DIED, , , , , STARVE
1593, -36, 0, -72, 25.0, 1-609, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-589, 3
1593, -29, 0, -46, 25.0, 1-589, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1594, -69, 0, 73, 25.0, 2-610, g_sheep, Sheep, 0-067-354-119, BORN, , , , , 2-545, 5
1594, -67, 0, 78, 25.0, 2-545, g_sheep, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1595, -63, 0, 73, 25.0, 1-582, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1596, -63, 0, -83, 25.0, 0-497, g_grass, Grass, 0-057-357-000, DIED, , , , , OLD
1597, -46, 0, -48, 25.0, 1-611, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-350, 2
1597, -61, 0, -60, 25.0, 1-350, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
1598, -52, 0, -80, 25.0, 0-501, g_grass, Grass, 0-057-357-000, DIED, , , , , OLD
1598, -63, 0, 73, 25.0, 1-582, g_bush, Bush, 0-067-108-099, DIED, 2-545, g_sheep, Sheep, 0-067-354-119, PREY
1598, -63, 0, 72, 25.0, 2-545, g_sheep, Sheep, 0-067-354-119, EAT, 1-582, g_bush, Bush, 0-067-108-099, heMenjatPes=33.2 pes=67.8
1598, -78, 0, -61, 25.0, 1-612, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-347, 2
1598, -61, 0, -78, 25.0, 1-347, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1599, -61, 0, -83, 25.0, 0-496, g_grass, Grass, 0-057-357-000, DIED, , , , , OLD
1600, -24, 0, 87, 25.0, 1-613, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-363, 2
1600, -13, 0, 82, 25.0, 1-363, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
1601, -70, 0, -49, 25.0, 0-614, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-600, 8
1601, -67, 0, -56, 25.0, 0-615, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-600, 8
1601, -69, 0, -52, 25.0, 0-600, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
1603, -58, 0, 63, 25.0, 1-201, g_bush, Bush, 0-067-108-099, DIED, , , , , OLD
1604, -59, 0, 72, 25.0, 1-355, g_bush, Bush, 0-067-108-099, DIED, 2-545, g_sheep, Sheep, 0-067-354-119, PREY
1604, -60, 0, 71, 25.0, 2-545, g_sheep, Sheep, 0-067-354-119, EAT, 1-355, g_bush, Bush, 0-067-108-099, heMenjatPes=36.6 pes=67.8
1606, -48, 0, -82, 25.0, 0-616, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-565, 5
1606, -46, 0, -83, 25.0, 0-565, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
1607, -59, 0, -83, 25.0, 0-598, g_grass, Grass, 0-057-357-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1607, -55, 0, -51, 25.0, 0-577, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1607, -55, 0, -56, 25.0, 0-475, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
1607, -71, 0, 90, 25.0, 1-608, g_bush, Bush, 0-067-108-099, DIED, 2-610, g_sheep, Sheep, 0-067-354-119, PREY
1607, -71, 0, 90, 25.0, 2-610, g_sheep, Sheep, 0-067-354-119, EAT, 1-608, g_bush, Bush, 0-067-108-099, heMenjatPes=3.3 pes=52.3
1610, -78, 0, -86, 25.0, 1-617, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-537, 3
1610, -74, 0, -69, 25.0, 1-537, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
1616, -44, 0, 8, 25.0, 1-618, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-369, 2
1616, -67, 0, 2, 25.0, 1-369, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1616, -67, 0, -75, 25.0, 0-619, g_grass, Grass, 0-057-357-000, BORN, , , , , 0-578, 9
1616, -65, 0, -76, 25.0, 0-578, g_grass, Grass, 0-057-357-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
1617, -68, 0, -64, 25.0, 0-596, g_grass, Grass, 0-067-357-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1619, -75, 0, 78, 25.0, 1-354, g_bush, Bush, 0-067-108-099, DIED, 2-562, g_sheep, Sheep, 0-067-354-019, PREY
1619, -75, 0, 78, 25.0, 2-562, g_sheep, Sheep, 0-067-354-019, EAT, 1-354, g_bush, Bush, 0-067-108-099, heMenjatPes=32.3 pes=72.6
1620, -21, 0, 42, 25.0, 1-620, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-260, 4
1620, -14, 0, 69, 25.0, 1-260, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
1622, -53, 0, -55, 25.0, 0-491, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
1624, -59, 0, -54, 25.0, 0-605, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1626, -59, 0, -44, 25.0, 0-621, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-601, 9
1626, -59, 0, -47, 25.0, 0-601, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
1626, -62, 0, -81, 25.0, 0-546, g_grass, Grass, 0-057-357-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1627, 1, 0, 98, 25.0, 1-622, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-356, 2
1627, -17, 0, 77, 25.0, 1-356, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1629, -66, 0, 77, 25.0, 2-623, g_sheep, Sheep, 0-077-354-119, BORN, , , , , 2-562, 6
